contcod;country;region;bin_year;group;pop;RRinc;totpop
GHA;Ghana;Sub-Saharan Africa;1998;2;1.8281112;250;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;3;1.8281112;333;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;4;1.8281112;419;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;5;1.8281112;513;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;6;1.8281112;622;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;7;1.8281112;757;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;8;1.8281112;942;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;9;1.8281112;1254;18.281112
GHA;Ghana;Sub-Saharan Africa;1998;10;1.8281112;2261;18.281112
GHA;Ghana;Sub-Saharan Africa;2003;1;2.0610897;195;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;2;2.0610897;309;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;3;2.0610897;419;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;4;2.0610897;529;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;5;2.0610897;644;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;6;2.0610897;774;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;7;2.0610897;933;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;8;2.0610897;1151;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;9;2.0610897;1522;20.610897
GHA;Ghana;Sub-Saharan Africa;2003;10;2.0610897;3154;20.610897
GIN;Guinea;Sub-Saharan Africa;1993;1;0.6871525;109;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;2;0.6871525;151;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;3;0.6871525;197;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;4;0.6871525;248;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;5;0.6871525;307;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;6;0.6871525;378;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;7;0.6871525;470;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;8;0.6871525;602;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;9;0.6871525;836;6.871525
GIN;Guinea;Sub-Saharan Africa;1993;10;0.6871525;1709;6.871525
GIN;Guinea;Sub-Saharan Africa;2003;1;0.8743954;142;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;2;0.8743954;214;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;3;0.8743954;267;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;4;0.8743954;321;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;5;0.8743954;379;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;6;0.8743954;447;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;7;0.8743954;530;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;8;0.8743954;642;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;9;0.8743954;829;8.743954
GIN;Guinea;Sub-Saharan Africa;2003;10;0.8743954;1793;8.743954
GIN;Guinea;Sub-Saharan Africa;2008;1;0.955911;181;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;2;0.955911;252;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;3;0.955911;321;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;4;0.955911;392;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;5;0.955911;470;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;6;0.955911;559;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;7;0.955911;669;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;8;0.955911;822;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;9;0.955911;1082;9.55911
GIN;Guinea;Sub-Saharan Africa;2008;10;0.955911;2068;9.55911
GMB;Gambia, The;Sub-Saharan Africa;1993;1;0.1064522;37;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;2;0.1064522;69;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;3;0.1064522;96;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;4;0.1064522;122;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;5;0.1064522;150;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;6;0.1064522;181;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;7;0.1064522;223;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;8;0.1064522;277;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;9;0.1064522;372;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1993;10;0.1064522;925;1.064522
GMB;Gambia, The;Sub-Saharan Africa;1998;1;0.1225044;82;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;2;0.1225044;121;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;3;0.1225044;166;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;4;0.1225044;216;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;5;0.1225044;276;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;6;0.1225044;351;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;7;0.1225044;450;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;8;0.1225044;597;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;9;0.1225044;862;1.225044
GMB;Gambia, The;Sub-Saharan Africa;1998;10;0.1225044;1928;1.225044
GMB;Gambia, The;Sub-Saharan Africa;2003;1;0.1417818;192;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;2;0.1417818;279;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;3;0.1417818;370;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;4;0.1417818;471;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;5;0.1417818;584;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;6;0.1417818;717;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;7;0.1417818;889;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;8;0.1417818;1132;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;9;0.1417818;1562;1.417818
GMB;Gambia, The;Sub-Saharan Africa;2003;10;0.1417818;3630;1.417818
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;1;0.1080767;142;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;2;0.1080767;205;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;3;0.1080767;266;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;4;0.1080767;331;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;5;0.1080767;400;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;6;0.1080767;482;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;7;0.1080767;581;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;8;0.1080767;721;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;9;0.1080767;959;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;1993;10;0.1080767;2640;1.080767
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;1;0.1314795;177;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;2;0.1314795;246;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;3;0.1314795;308;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;4;0.1314795;368;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;5;0.1314795;430;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;6;0.1314795;499;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;7;0.1314795;580;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;8;0.1314795;690;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;9;0.1314795;875;1.314795
GNB;Guinea-Bissau;Sub-Saharan Africa;2003;10;0.1314795;1633;1.314795
GRC;Greece;Mature economies;1988;1;1.0036983;2634;10.036983
GRC;Greece;Mature economies;1988;2;1.0036983;4088;10.036983
GRC;Greece;Mature economies;1988;3;1.0036983;5105;10.036983
GRC;Greece;Mature economies;1988;4;1.0036983;6077;10.036983
GRC;Greece;Mature economies;1988;5;1.0036983;6922;10.036983
GRC;Greece;Mature economies;1988;6;1.0036983;8075;10.036983
GRC;Greece;Mature economies;1988;7;1.0036983;9347;10.036983
GRC;Greece;Mature economies;1988;8;1.0036983;11164;10.036983
GRC;Greece;Mature economies;1988;9;1.0036983;13798;10.036983
GRC;Greece;Mature economies;1988;10;1.0036983;23636;10.036983
GRC;Greece;Mature economies;1993;1;1.0465528;2903;10.465528
GRC;Greece;Mature economies;1993;2;1.0465528;4457;10.465528
GRC;Greece;Mature economies;1993;3;1.0465528;5523;10.465528
GRC;Greece;Mature economies;1993;4;1.0465528;6618;10.465528
GRC;Greece;Mature economies;1993;5;1.0465528;7703;10.465528
GRC;Greece;Mature economies;1993;6;1.0465528;8876;10.465528
GRC;Greece;Mature economies;1993;7;1.0465528;10244;10.465528
GRC;Greece;Mature economies;1993;8;1.0465528;11975;10.465528
GRC;Greece;Mature economies;1993;9;1.0465528;14721;10.465528
GRC;Greece;Mature economies;1993;10;1.0465528;24721;10.465528
GRC;Greece;Mature economies;1998;1;1.083488;2055;10.83488
GRC;Greece;Mature economies;1998;2;1.083488;3484;10.83488
GRC;Greece;Mature economies;1998;3;1.083488;4474;10.83488
GRC;Greece;Mature economies;1998;4;1.083488;5417;10.83488
GRC;Greece;Mature economies;1998;5;1.083488;6452;10.83488
GRC;Greece;Mature economies;1998;6;1.083488;7580;10.83488
GRC;Greece;Mature economies;1998;7;1.083488;8862;10.83488
GRC;Greece;Mature economies;1998;8;1.083488;10338;10.83488
GRC;Greece;Mature economies;1998;9;1.083488;12884;10.83488
GRC;Greece;Mature economies;1998;10;1.083488;21710;10.83488
GRC;Greece;Mature economies;2003;1;1.1023514;2361;11.023514
GRC;Greece;Mature economies;2003;2;1.1023514;4240;11.023514
GRC;Greece;Mature economies;2003;3;1.1023514;5389;11.023514
GRC;Greece;Mature economies;2003;4;1.1023514;6489;11.023514
GRC;Greece;Mature economies;2003;5;1.1023514;7645;11.023514
GRC;Greece;Mature economies;2003;6;1.1023514;8835;11.023514
GRC;Greece;Mature economies;2003;7;1.1023514;10150;11.023514
GRC;Greece;Mature economies;2003;8;1.1023514;11938;11.023514
GRC;Greece;Mature economies;2003;9;1.1023514;15121;11.023514
GRC;Greece;Mature economies;2003;10;1.1023514;24898;11.023514
GRC;Greece;Mature economies;2008;1;1.1237094;2645;11.237094
GRC;Greece;Mature economies;2008;2;1.1237094;4293;11.237094
GRC;Greece;Mature economies;2008;3;1.1237094;5452;11.237094
GRC;Greece;Mature economies;2008;4;1.1237094;6602;11.237094
GRC;Greece;Mature economies;2008;5;1.1237094;7801;11.237094
GRC;Greece;Mature economies;2008;6;1.1237094;8892;11.237094
GRC;Greece;Mature economies;2008;7;1.1237094;10093;11.237094
GRC;Greece;Mature economies;2008;8;1.1237094;11898;11.237094
GRC;Greece;Mature economies;2008;9;1.1237094;14555;11.237094
GRC;Greece;Mature economies;2008;10;1.1237094;24353;11.237094
GTM;Guatemala;L. America & Carib.;1988;1;0.8525211;82;8.525211
GTM;Guatemala;L. America & Carib.;1988;2;0.8525211;177;8.525211
GTM;Guatemala;L. America & Carib.;1988;3;0.8525211;281;8.525211
GTM;Guatemala;L. America & Carib.;1988;4;0.8525211;402;8.525211
GTM;Guatemala;L. America & Carib.;1988;5;0.8525211;545;8.525211
GTM;Guatemala;L. America & Carib.;1988;6;0.8525211;720;8.525211
GTM;Guatemala;L. America & Carib.;1988;7;0.8525211;956;8.525211
GTM;Guatemala;L. America & Carib.;1988;8;0.8525211;1302;8.525211
GTM;Guatemala;L. America & Carib.;1988;9;0.8525211;1935;8.525211
GTM;Guatemala;L. America & Carib.;1988;10;0.8525211;5626;8.525211
GTM;Guatemala;L. America & Carib.;1998;1;1.0723154;215;10.723154
GTM;Guatemala;L. America & Carib.;1998;2;1.0723154;447;10.723154
GTM;Guatemala;L. America & Carib.;1998;3;1.0723154;639;10.723154
GTM;Guatemala;L. America & Carib.;1998;4;1.0723154;844;10.723154
GTM;Guatemala;L. America & Carib.;1998;5;1.0723154;1076;10.723154
GTM;Guatemala;L. America & Carib.;1998;6;1.0723154;1352;10.723154
GTM;Guatemala;L. America & Carib.;1998;7;1.0723154;1713;10.723154
GTM;Guatemala;L. America & Carib.;1998;8;1.0723154;2222;10.723154
GTM;Guatemala;L. America & Carib.;1998;9;1.0723154;3131;10.723154
GTM;Guatemala;L. America & Carib.;1998;10;1.0723154;9458;10.723154
GTM;Guatemala;L. America & Carib.;2003;1;1.2098576;97;12.098576
GTM;Guatemala;L. America & Carib.;2003;2;1.2098576;300;12.098576
GTM;Guatemala;L. America & Carib.;2003;3;1.2098576;500;12.098576
GTM;Guatemala;L. America & Carib.;2003;4;1.2098576;772;12.098576
GTM;Guatemala;L. America & Carib.;2003;5;1.2098576;1008;12.098576
GTM;Guatemala;L. America & Carib.;2003;6;1.2098576;1353;12.098576
GTM;Guatemala;L. America & Carib.;2003;7;1.2098576;1750;12.098576
GTM;Guatemala;L. America & Carib.;2003;8;1.2098576;2351;12.098576
GTM;Guatemala;L. America & Carib.;2003;9;1.2098576;3535;12.098576
GTM;Guatemala;L. America & Carib.;2003;10;1.2098576;8173;12.098576
GTM;Guatemala;L. America & Carib.;2008;1;1.3690846;254;13.690846
GTM;Guatemala;L. America & Carib.;2008;2;1.3690846;485;13.690846
GTM;Guatemala;L. America & Carib.;2008;3;1.3690846;705;13.690846
GTM;Guatemala;L. America & Carib.;2008;4;1.3690846;938;13.690846
GTM;Guatemala;L. America & Carib.;2008;5;1.3690846;1207;13.690846
GTM;Guatemala;L. America & Carib.;2008;6;1.3690846;1516;13.690846
GTM;Guatemala;L. America & Carib.;2008;7;1.3690846;1932;13.690846
GTM;Guatemala;L. America & Carib.;2008;8;1.3690846;2498;13.690846
GTM;Guatemala;L. America & Carib.;2008;9;1.3690846;3681;13.690846
GTM;Guatemala;L. America & Carib.;2008;10;1.3690846;10778;13.690846
GUY;Guyana;L. America & Carib.;1993;1;0.0724909;400;0.724909
GUY;Guyana;L. America & Carib.;1993;2;0.0724909;676;0.724909
GUY;Guyana;L. America & Carib.;1993;3;0.0724909;930;0.724909
GUY;Guyana;L. America & Carib.;1993;4;0.0724909;1186;0.724909
GUY;Guyana;L. America & Carib.;1993;5;0.0724909;1447;0.724909
GUY;Guyana;L. America & Carib.;1993;6;0.0724909;1741;0.724909
GUY;Guyana;L. America & Carib.;1993;7;0.0724909;2091;0.724909
GUY;Guyana;L. America & Carib.;1993;8;0.0724909;2566;0.724909
GUY;Guyana;L. America & Carib.;1993;9;0.0724909;3337;0.724909
GUY;Guyana;L. America & Carib.;1993;10;0.0724909;10755;0.724909
GUY;Guyana;L. America & Carib.;1998;1;0.0730458;288;0.730458
GUY;Guyana;L. America & Carib.;1998;2;0.0730458;679;0.730458
GUY;Guyana;L. America & Carib.;1998;3;0.0730458;934;0.730458
GUY;Guyana;L. America & Carib.;1998;4;0.0730458;1180;0.730458
GUY;Guyana;L. America & Carib.;1998;5;0.0730458;1442;0.730458
GUY;Guyana;L. America & Carib.;1998;6;0.0730458;1734;0.730458
GUY;Guyana;L. America & Carib.;1998;7;0.0730458;2090;0.730458
GUY;Guyana;L. America & Carib.;1998;8;0.0730458;2570;0.730458
GUY;Guyana;L. America & Carib.;1998;9;0.0730458;3357;0.730458
GUY;Guyana;L. America & Carib.;1998;10;0.0730458;7343;0.730458
HKG;Hong Kong SAR, China;Mature economies;1993;1;0.5901;2271;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;2;0.5901;3825;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;3;0.5901;4781;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;4;0.5901;5857;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;5;0.5901;7052;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;6;0.5901;8487;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;7;0.5901;10280;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;8;0.5901;12910;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;9;0.5901;17810;5.901
HKG;Hong Kong SAR, China;Mature economies;1993;10;0.5901;46379;5.901
HKG;Hong Kong SAR, China;Mature economies;1998;1;0.65437;2153;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;2;0.65437;3607;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;3;0.65437;4610;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;4;0.65437;5676;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;5;0.65437;6893;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;6;0.65437;8283;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;7;0.65437;10060;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;8;0.65437;12665;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;9;0.65437;17341;6.5437
HKG;Hong Kong SAR, China;Mature economies;1998;10;0.65437;38249;6.5437
HND;Honduras;L. America & Carib.;1988;1;0.4618245;119;4.618245
HND;Honduras;L. America & Carib.;1988;2;0.4618245;196;4.618245
HND;Honduras;L. America & Carib.;1988;3;0.4618245;284;4.618245
HND;Honduras;L. America & Carib.;1988;4;0.4618245;387;4.618245
HND;Honduras;L. America & Carib.;1988;5;0.4618245;508;4.618245
HND;Honduras;L. America & Carib.;1988;6;0.4618245;660;4.618245
HND;Honduras;L. America & Carib.;1988;7;0.4618245;865;4.618245
HND;Honduras;L. America & Carib.;1988;8;0.4618245;1169;4.618245
HND;Honduras;L. America & Carib.;1988;9;0.4618245;1727;4.618245
HND;Honduras;L. America & Carib.;1988;10;0.4618245;5501;4.618245
HND;Honduras;L. America & Carib.;1993;1;0.5303798;177;5.303798
HND;Honduras;L. America & Carib.;1993;2;0.5303798;354;5.303798
HND;Honduras;L. America & Carib.;1993;3;0.5303798;483;5.303798
HND;Honduras;L. America & Carib.;1993;4;0.5303798;605;5.303798
HND;Honduras;L. America & Carib.;1993;5;0.5303798;767;5.303798
HND;Honduras;L. America & Carib.;1993;6;0.5303798;972;5.303798
HND;Honduras;L. America & Carib.;1993;7;0.5303798;1240;5.303798
HND;Honduras;L. America & Carib.;1993;8;0.5303798;1595;5.303798
HND;Honduras;L. America & Carib.;1993;9;0.5303798;2244;5.303798
HND;Honduras;L. America & Carib.;1993;10;0.5303798;6293;5.303798
HND;Honduras;L. America & Carib.;1998;1;0.5963008;90;5.963008
HND;Honduras;L. America & Carib.;1998;2;0.5963008;272;5.963008
HND;Honduras;L. America & Carib.;1998;3;0.5963008;442;5.963008
HND;Honduras;L. America & Carib.;1998;4;0.5963008;638;5.963008
HND;Honduras;L. America & Carib.;1998;5;0.5963008;854;5.963008
HND;Honduras;L. America & Carib.;1998;6;0.5963008;1124;5.963008
HND;Honduras;L. America & Carib.;1998;7;0.5963008;1384;5.963008
HND;Honduras;L. America & Carib.;1998;8;0.5963008;1873;5.963008
HND;Honduras;L. America & Carib.;1998;9;0.5963008;2747;5.963008
HND;Honduras;L. America & Carib.;1998;10;0.5963008;7584;5.963008
HND;Honduras;L. America & Carib.;2003;1;0.6609337;116;6.609337
HND;Honduras;L. America & Carib.;2003;2;0.6609337;283;6.609337
HND;Honduras;L. America & Carib.;2003;3;0.6609337;437;6.609337
HND;Honduras;L. America & Carib.;2003;4;0.6609337;617;6.609337
HND;Honduras;L. America & Carib.;2003;5;0.6609337;830;6.609337
HND;Honduras;L. America & Carib.;2003;6;0.6609337;1092;6.609337
HND;Honduras;L. America & Carib.;2003;7;0.6609337;1457;6.609337
HND;Honduras;L. America & Carib.;2003;8;0.6609337;1995;6.609337
HND;Honduras;L. America & Carib.;2003;9;0.6609337;2973;6.609337
HND;Honduras;L. America & Carib.;2003;10;0.6609337;8252;6.609337
HND;Honduras;L. America & Carib.;2008;1;0.7302742;63;7.302742
HND;Honduras;L. America & Carib.;2008;2;0.7302742;316;7.302742
HND;Honduras;L. America & Carib.;2008;3;0.7302742;544;7.302742
HND;Honduras;L. America & Carib.;2008;4;0.7302742;805;7.302742
HND;Honduras;L. America & Carib.;2008;5;0.7302742;1113;7.302742
HND;Honduras;L. America & Carib.;2008;6;0.7302742;1486;7.302742
HND;Honduras;L. America & Carib.;2008;7;0.7302742;1990;7.302742
HND;Honduras;L. America & Carib.;2008;8;0.7302742;2745;7.302742
HND;Honduras;L. America & Carib.;2008;9;0.7302742;4055;7.302742
HND;Honduras;L. America & Carib.;2008;10;0.7302742;11948;7.302742
HRV;Croatia;Russia, C. Asia, SE Europe;1998;1;0.4501;2438;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;2;0.4501;3269;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;3;0.4501;3946;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;4;0.4501;4561;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;5;0.4501;5164;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;6;0.4501;5811;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;7;0.4501;6556;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;8;0.4501;7510;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;9;0.4501;9024;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;1998;10;0.4501;13277;4.501
HRV;Croatia;Russia, C. Asia, SE Europe;2003;1;0.444;3179;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;2;0.444;4322;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;3;0.444;5293;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;4;0.444;6152;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;5;0.444;7020;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;6;0.444;7939;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;7;0.444;9005;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;8;0.444;10405;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;9;0.444;12657;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2003;10;0.444;19951;4.44
HRV;Croatia;Russia, C. Asia, SE Europe;2008;1;0.4434;3064;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;2;0.4434;4343;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;3;0.4434;5199;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;4;0.4434;6036;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;5;0.4434;6938;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;6;0.4434;7932;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;7;0.4434;9146;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;8;0.4434;10747;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;9;0.4434;13324;4.434
HRV;Croatia;Russia, C. Asia, SE Europe;2008;10;0.4434;25285;4.434
HTI;Haiti;L. America & Carib.;2003;1;0.9075399;44;9.075399
HTI;Haiti;L. America & Carib.;2003;2;0.9075399;115;9.075399
HTI;Haiti;L. America & Carib.;2003;3;0.9075399;178;9.075399
HTI;Haiti;L. America & Carib.;2003;4;0.9075399;239;9.075399
HTI;Haiti;L. America & Carib.;2003;5;0.9075399;305;9.075399
HTI;Haiti;L. America & Carib.;2003;6;0.9075399;386;9.075399
HTI;Haiti;L. America & Carib.;2003;7;0.9075399;503;9.075399
HTI;Haiti;L. America & Carib.;2003;8;0.9075399;672;9.075399
HTI;Haiti;L. America & Carib.;2003;9;0.9075399;1046;9.075399
HTI;Haiti;L. America & Carib.;2003;10;0.9075399;3177;9.075399
HUN;Hungary;Mature economies;1988;1;1.0596487;1243;10.596487
HUN;Hungary;Mature economies;1988;2;1.0596487;1541;10.596487
HUN;Hungary;Mature economies;1988;3;1.0596487;1793;10.596487
HUN;Hungary;Mature economies;1988;4;1.0596487;2024;10.596487
HUN;Hungary;Mature economies;1988;5;1.0596487;2250;10.596487
HUN;Hungary;Mature economies;1988;6;1.0596487;2496;10.596487
HUN;Hungary;Mature economies;1988;7;1.0596487;2778;10.596487
HUN;Hungary;Mature economies;1988;8;1.0596487;3154;10.596487
HUN;Hungary;Mature economies;1988;9;1.0596487;3758;10.596487
HUN;Hungary;Mature economies;1988;10;1.0596487;5806;10.596487
HUN;Hungary;Mature economies;1993;1;1.0357523;1711;10.357523
HUN;Hungary;Mature economies;1993;2;1.0357523;2345;10.357523
HUN;Hungary;Mature economies;1993;3;1.0357523;2704;10.357523
HUN;Hungary;Mature economies;1993;4;1.0357523;3042;10.357523
